route_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
SHCL-1993,SHCL,"Shorncliffe line - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHCL-1994,SHCL,"Shorncliffe line - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHCL-1995,SHCL,"Shorncliffe line - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHCL-2050,SHCL,"Shorncliffe line - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHCL-2051,SHCL,"Shorncliffe line - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHCL-2065,SHCL,"Shorncliffe line - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHCL-2066,SHCL,"Shorncliffe line - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHCL-2072,SHCL,"Shorncliffe line - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SMBI-878,SMBI,"Bay Island Ferries",,4,https://jp.translink.com.au/travel-information/network-information/ferries/T/southern-moreton-bay-island-ferry,00447C,FFFFFF
SPBR-1872,SPBR,"Springfield line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPBR-1873,SPBR,"Springfield line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPBR-1992,SPBR,"Springfield line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPBR-1993,SPBR,"Springfield line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPBR-2050,SPBR,"Springfield line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPBR-2051,SPBR,"Springfield line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPBR-2070,SPBR,"Springfield line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPBR-2071,SPBR,"Springfield line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPBR-2072,SPBR,"Springfield line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPCA-1872,SPCA,"Springfield line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPCA-1873,SPCA,"Springfield line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPCA-1898,SPCA,"Springfield line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPCA-1992,SPCA,"Springfield line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPCA-1993,SPCA,"Springfield line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPCA-1995,SPCA,"Springfield line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPCA-2050,SPCA,"Springfield line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPCA-2051,SPCA,"Springfield line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPCA-2053,SPCA,"Springfield line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPCA-2066,SPCA,"Springfield line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPCA-2072,SPCA,"Springfield line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPNA-1872,SPNA,"Springfield line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPNA-1873,SPNA,"Springfield line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPNA-1898,SPNA,"Springfield line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPNA-1992,SPNA,"Springfield line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPNA-1993,SPNA,"Springfield line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPNA-1995,SPNA,"Springfield line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPNA-2050,SPNA,"Springfield line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPNA-2051,SPNA,"Springfield line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPNA-2053,SPNA,"Springfield line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPNA-2066,SPNA,"Springfield line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPNA-2072,SPNA,"Springfield line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPRP-1872,SPRP,"Springfield line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
SPRP-1873,SPRP,"Springfield line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
SPRP-1875,SPRP,"Springfield line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
SPRP-1898,SPRP,"Springfield line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
SPRP-1992,SPRP,"Springfield line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
SPRP-1993,SPRP,"Springfield line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
SPRP-1994,SPRP,"Springfield line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
SPRP-1995,SPRP,"Springfield line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
SPRP-2050,SPRP,"Springfield line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
SPRP-2051,SPRP,"Springfield line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
SPRP-2052,SPRP,"Springfield line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
SPRP-2053,SPRP,"Springfield line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
SPRP-2065,SPRP,"Springfield line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
SPRP-2066,SPRP,"Springfield line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
SPRP-2072,SPRP,"Springfield line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
SYDS-1895,SYDS,"City Hopper North Quay - Sydney St",,4,https://jp.translink.com.au/travel-information/network-information/ferries/T/cityhopper,D20000,FFFFFF
THRN-1895,THRN,"Holman Street - Riverside",,4,https://jp.translink.com.au/travel-information/network-information/ferries/T/eagle-street-to-thornton-street-cross-river-ferry,00447C,FFFFFF
TNRF-1895,TNRF,"Teneriffe - Bulimba",,4,https://jp.translink.com.au/travel-information/network-information/ferries/T/bulimba-to-teneriffe-cross-river-ferry,00447C,FFFFFF
TX7-2034,TX7,"Coomera - Helensvale via Theme Parks",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/TX7,71BF5B,000000
UQSL-1895,UQSL,"Apollo Rd, Bretts Wharf, Riverside, South Bank, UQ",,4,https://jp.translink.com.au/travel-information/network-information/ferries/T/citycat,00447C,FFFFFF
VLBD-1872,VLBD,"Varsity Lakes line - Airport line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
VLBD-1873,VLBD,"Varsity Lakes line - Airport line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
VLBD-1875,VLBD,"Varsity Lakes line - Airport line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
VLBD-1898,VLBD,"Varsity Lakes line - Airport line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
VLBD-1992,VLBD,"Varsity Lakes line - Airport line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
VLBD-1993,VLBD,"Varsity Lakes line - Airport line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
VLBD-1994,VLBD,"Varsity Lakes line - Airport line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
VLBD-1995,VLBD,"Varsity Lakes line - Airport line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
VLBD-2050,VLBD,"Varsity Lakes line - Airport line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
VLBD-2051,VLBD,"Varsity Lakes line - Airport line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
VLBD-2052,VLBD,"Varsity Lakes line - Airport line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
VLBD-2053,VLBD,"Varsity Lakes line - Airport line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
VLBD-2065,VLBD,"Varsity Lakes line - Airport line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
VLBD-2066,VLBD,"Varsity Lakes line - Airport line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
VLBD-2072,VLBD,"Varsity Lakes line - Airport line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
VLBR-1872,VLBR,"Varsity Lakes line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
VLBR-1873,VLBR,"Varsity Lakes line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
VLBR-1875,VLBR,"Varsity Lakes line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
VLBR-1898,VLBR,"Varsity Lakes line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
VLBR-1992,VLBR,"Varsity Lakes line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
VLBR-1993,VLBR,"Varsity Lakes line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
VLBR-1994,VLBR,"Varsity Lakes line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
VLBR-1995,VLBR,"Varsity Lakes line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
VLBR-2050,VLBR,"Varsity Lakes line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
VLBR-2051,VLBR,"Varsity Lakes line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
VLBR-2052,VLBR,"Varsity Lakes line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
VLBR-2053,VLBR,"Varsity Lakes line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
VLBR-2065,VLBR,"Varsity Lakes line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
VLBR-2066,VLBR,"Varsity Lakes line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
VLBR-2070,VLBR,"Varsity Lakes line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
VLBR-2071,VLBR,"Varsity Lakes line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
VLBR-2072,VLBR,"Varsity Lakes line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
VLDB-1872,VLDB,"Varsity Lakes line - Doomben line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
VLDB-1873,VLDB,"Varsity Lakes line - Doomben line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
VLDB-1992,VLDB,"Varsity Lakes line - Doomben line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
VLDB-1993,VLDB,"Varsity Lakes line - Doomben line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
VLDB-2050,VLDB,"Varsity Lakes line - Doomben line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
VLDB-2051,VLDB,"Varsity Lakes line - Doomben line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
